ID;Label;crop2-fix-512-7_acc.pth
['RAID/train/crop512-fix//N_1242.png'];0.0;3.911595558747649e-05
['RAID/train/crop512-fix//P_555.png'];1.0;0.9642465114593506
['RAID/train/crop512-fix//N_1022.png'];0.0;0.0007294191746041179
['RAID/train/crop512-fix//P_156.png'];1.0;0.9709396362304688
['RAID/train/crop512-fix//N_19.png'];0.0;0.0017320399638265371
['RAID/train/crop512-fix//N_1587.png'];0.0;0.0037431525997817516
['RAID/train/crop512-fix//P_84.png'];1.0;0.9756414294242859
['RAID/train/crop512-fix//N_1824.png'];0.0;0.0002399765799054876
['RAID/train/crop512-fix//P_618.png'];1.0;0.9656037092208862
['RAID/train/crop512-fix//P_228.png'];1.0;0.9861554503440857
['RAID/train/crop512-fix//N_1720.png'];0.0;0.0003251040179748088
['RAID/train/crop512-fix//N_1605.png'];0.0;8.796969268587418e-07
['RAID/train/crop512-fix//N_816.png'];0.0;2.1561945118264703e-07
['RAID/train/crop512-fix//N_1700.png'];0.0;0.05636491999030113
['RAID/train/crop512-fix//N_1743.png'];0.0;0.027394739910960197
['RAID/train/crop512-fix//P_275.png'];1.0;0.9206218719482422
['RAID/train/crop512-fix//N_1089.png'];0.0;0.0001626549637876451
['RAID/train/crop512-fix//P_292.png'];1.0;0.9381936192512512
['RAID/train/crop512-fix//N_914.png'];0.0;0.036679625511169434
['RAID/train/crop512-fix//N_987.png'];0.0;1.3074608432361856e-05
['RAID/train/crop512-fix//N_1806.png'];0.0;0.008096536621451378
['RAID/train/crop512-fix//P_178.png'];1.0;0.6204200983047485
['RAID/train/crop512-fix//N_303.png'];0.0;0.1721128672361374
['RAID/train/crop512-fix//N_963.png'];0.0;0.00875575840473175
['RAID/train/crop512-fix//P_164.png'];1.0;0.42616093158721924
['RAID/train/crop512-fix//N_1534.png'];0.0;0.009290765039622784
['RAID/train/crop512-fix//N_1789.png'];0.0;4.278049345884938e-06
['RAID/train/crop512-fix//N_1570.png'];0.0;0.003270999528467655
['RAID/train/crop512-fix//N_1069.png'];0.0;9.305397725256626e-06
['RAID/train/crop512-fix//P_350.png'];1.0;0.9985678195953369
['RAID/train/crop512-fix//P_445.png'];1.0;0.9937958717346191
['RAID/train/crop512-fix//N_1480.png'];0.0;2.279379941683146e-06
['RAID/train/crop512-fix//N_983.png'];0.0;0.008305580355226994
['RAID/train/crop512-fix//N_1779.png'];0.0;0.0001452419237466529
['RAID/train/crop512-fix//N_1063.png'];0.0;0.006413482595235109
['RAID/train/crop512-fix//P_324.png'];1.0;0.7799028754234314
['RAID/train/crop512-fix//N_1506.png'];0.0;0.0002925659064203501
['RAID/train/crop512-fix//N_1849.png'];0.0;0.002715206239372492
['RAID/train/crop512-fix//N_1175.png'];0.0;0.015069223009049892
['RAID/train/crop512-fix//P_166.png'];1.0;0.9926175475120544
['RAID/train/crop512-fix//N_961.png'];0.0;0.00724413339048624
['RAID/train/crop512-fix//N_1734.png'];0.0;0.03616195172071457
['RAID/train/crop512-fix//P_477.png'];1.0;0.9879647493362427
['RAID/train/crop512-fix//N_1209.png'];0.0;0.0017778127221390605
['RAID/train/crop512-fix//N_1415.png'];0.0;0.019970223307609558
['RAID/train/crop512-fix//P_203.png'];1.0;0.9816321134567261
['RAID/train/crop512-fix//N_1284.png'];0.0;0.0025666775181889534
['RAID/train/crop512-fix//P_509.png'];1.0;0.9939423203468323
['RAID/train/crop512-fix//N_1614.png'];0.0;4.2649308306142224e-19
['RAID/train/crop512-fix//N_1383.png'];0.0;0.06511690467596054
['RAID/train/crop512-fix//N_1496.png'];0.0;0.0007369417580775917
['RAID/train/crop512-fix//N_1585.png'];0.0;0.019291704520583153
['RAID/train/crop512-fix//P_781.png'];1.0;0.9734522700309753
['RAID/train/crop512-fix//P_721.png'];1.0;0.8722427487373352
['RAID/train/crop512-fix//N_1085.png'];0.0;0.031143033877015114
['RAID/train/crop512-fix//P_85.png'];1.0;0.9832239151000977
['RAID/train/crop512-fix//P_384.png'];1.0;0.9994445443153381
['RAID/train/crop512-fix//N_1863.png'];0.0;0.002999195596203208
['RAID/train/crop512-fix//P_765.png'];1.0;0.9102358818054199
['RAID/train/crop512-fix//N_1257.png'];0.0;0.0016922485083341599
['RAID/train/crop512-fix//N_1237.png'];0.0;0.02910437434911728
['RAID/train/crop512-fix//N_20.png'];0.0;0.06810026615858078
['RAID/train/crop512-fix//N_929.png'];0.0;9.599233635526616e-06
['RAID/train/crop512-fix//N_1131.png'];0.0;0.28693825006484985
['RAID/train/crop512-fix//N_355.png'];0.0;0.013695156201720238
['RAID/train/crop512-fix//P_236.png'];1.0;0.9786858558654785
['RAID/train/crop512-fix//P_379.png'];1.0;0.99472576379776
['RAID/train/crop512-fix//N_1663.png'];0.0;0.0013306355103850365
['RAID/train/crop512-fix//N_1134.png'];0.0;0.0019108133856207132
['RAID/train/crop512-fix//N_1133.png'];0.0;0.7732308506965637
['RAID/train/crop512-fix//N_1710.png'];0.0;1.5211928428016108e-07
['RAID/train/crop512-fix//N_968.png'];0.0;0.002196134999394417
['RAID/train/crop512-fix//N_1130.png'];0.0;0.006315222941339016
['RAID/train/crop512-fix//P_650.png'];1.0;0.947849452495575
['RAID/train/crop512-fix//P_143.png'];1.0;0.9935477375984192
['RAID/train/crop512-fix//N_1289.png'];0.0;1.0080484571517445e-06
['RAID/train/crop512-fix//P_575.png'];1.0;0.9997946619987488
['RAID/train/crop512-fix//P_100.png'];1.0;0.9924903512001038
['RAID/train/crop512-fix//P_560.png'];1.0;0.27435970306396484
['RAID/train/crop512-fix//N_1456.png'];0.0;1.1481855835882016e-05
['RAID/train/crop512-fix//N_1775.png'];0.0;0.02690925821661949
['RAID/train/crop512-fix//P_453.png'];1.0;0.9495825171470642
['RAID/train/crop512-fix//N_1432.png'];0.0;0.016322685405611992
['RAID/train/crop512-fix//N_1283.png'];0.0;0.03533579036593437
['RAID/train/crop512-fix//P_465.png'];1.0;0.8687549829483032
['RAID/train/crop512-fix//P_756.png'];1.0;0.7532366514205933
['RAID/train/crop512-fix//N_1696.png'];0.0;0.003163665533065796
['RAID/train/crop512-fix//N_1070.png'];0.0;0.002111669396981597
['RAID/train/crop512-fix//N_957.png'];0.0;0.056051772087812424
['RAID/train/crop512-fix//P_510.png'];1.0;0.7970407605171204
['RAID/train/crop512-fix//N_1313.png'];0.0;0.0010806440841406584
['RAID/train/crop512-fix//P_780.png'];1.0;0.9955044388771057
['RAID/train/crop512-fix//P_277.png'];1.0;0.982820987701416
['RAID/train/crop512-fix//P_218.png'];1.0;0.981342613697052
['RAID/train/crop512-fix//N_1356.png'];0.0;5.656957000610419e-06
['RAID/train/crop512-fix//P_531.png'];1.0;0.8383979797363281
['RAID/train/crop512-fix//N_1737.png'];0.0;0.02826773375272751
['RAID/train/crop512-fix//P_344.png'];1.0;0.8063657283782959
['RAID/train/crop512-fix//P_358.png'];1.0;0.9936844706535339
['RAID/train/crop512-fix//N_1028.png'];0.0;0.005070199258625507
['RAID/train/crop512-fix//P_12.png'];1.0;0.8701643347740173
['RAID/train/crop512-fix//N_1117.png'];0.0;0.027773616835474968
['RAID/train/crop512-fix//N_1248.png'];0.0;3.0953221994423075e-06
['RAID/train/crop512-fix//N_1724.png'];0.0;0.0031209487933665514
['RAID/train/crop512-fix//N_1311.png'];0.0;0.006576234940439463
['RAID/train/crop512-fix//P_412.png'];1.0;0.9981330037117004
['RAID/train/crop512-fix//N_1686.png'];0.0;0.12244261056184769
['RAID/train/crop512-fix//P_722.png'];1.0;0.8744019865989685
['RAID/train/crop512-fix//N_1477.png'];0.0;0.0004218295216560364
['RAID/train/crop512-fix//N_1735.png'];0.0;0.009694787673652172
['RAID/train/crop512-fix//N_811.png'];0.0;0.015046090818941593
['RAID/train/crop512-fix//P_271.png'];1.0;0.9824323654174805
['RAID/train/crop512-fix//P_762.png'];1.0;0.7538236379623413
['RAID/train/crop512-fix//N_1465.png'];0.0;0.026784682646393776
['RAID/train/crop512-fix//N_1449.png'];0.0;0.11369721591472626
['RAID/train/crop512-fix//P_182.png'];1.0;0.9709801077842712
['RAID/train/crop512-fix//N_1725.png'];0.0;0.01714453101158142
['RAID/train/crop512-fix//P_710.png'];1.0;0.5603558421134949
['RAID/train/crop512-fix//N_1538.png'];0.0;0.04631270095705986
['RAID/train/crop512-fix//P_134.png'];1.0;0.968508243560791
['RAID/train/crop512-fix//N_1464.png'];0.0;0.0005118369590491056
['RAID/train/crop512-fix//N_1830.png'];0.0;8.264540269919962e-07
['RAID/train/crop512-fix//P_321.png'];1.0;0.9972744584083557
['RAID/train/crop512-fix//N_1194.png'];0.0;0.002467639045789838
['RAID/train/crop512-fix//P_262.png'];1.0;0.9998286962509155
['RAID/train/crop512-fix//N_934.png'];0.0;0.02306579053401947
['RAID/train/crop512-fix//N_1346.png'];0.0;0.054708994925022125
['RAID/train/crop512-fix//P_435.png'];1.0;0.9933022260665894
['RAID/train/crop512-fix//P_755.png'];1.0;0.9985799789428711
['RAID/train/crop512-fix//N_1529.png'];0.0;0.1504855453968048
['RAID/train/crop512-fix//N_818.png'];0.0;0.027294449508190155
['RAID/train/crop512-fix//N_1213.png'];0.0;0.008619943633675575
['RAID/train/crop512-fix//N_1322.png'];0.0;0.13693316280841827
['RAID/train/crop512-fix//P_295.png'];1.0;0.8493727445602417
['RAID/train/crop512-fix//N_1813.png'];0.0;0.00011765749513870105
['RAID/train/crop512-fix//P_332.png'];1.0;0.9970934391021729
['RAID/train/crop512-fix//N_1082.png'];0.0;0.0014712169067934155
['RAID/train/crop512-fix//P_594.png'];1.0;0.9957050681114197
['RAID/train/crop512-fix//N_1236.png'];0.0;0.056418344378471375
['RAID/train/crop512-fix//N_913.png'];0.0;0.11397907137870789
['RAID/train/crop512-fix//N_1171.png'];0.0;0.02702869288623333
['RAID/train/crop512-fix//N_1303.png'];0.0;0.025931738317012787
['RAID/train/crop512-fix//N_1008.png'];0.0;0.00204782304354012
['RAID/train/crop512-fix//N_1132.png'];0.0;0.01358866784721613
['RAID/train/crop512-fix//N_1539.png'];0.0;0.0032177534885704517
['RAID/train/crop512-fix//N_876.png'];0.0;0.1380109190940857
['RAID/train/crop512-fix//P_48.png'];1.0;0.9913309812545776
['RAID/train/crop512-fix//N_992.png'];0.0;0.0016428132075816393
['RAID/train/crop512-fix//P_243.png'];1.0;0.4018945097923279
['RAID/train/crop512-fix//P_59.png'];1.0;0.9998201727867126
['RAID/train/crop512-fix//N_1426.png'];0.0;0.0140524385496974
['RAID/train/crop512-fix//P_257.png'];1.0;0.9987555742263794
['RAID/train/crop512-fix//P_112.png'];1.0;0.9478296637535095
['RAID/train/crop512-fix//N_1533.png'];0.0;0.0008494644425809383
['RAID/train/crop512-fix//N_1509.png'];0.0;0.0041129556484520435
['RAID/train/crop512-fix//N_1637.png'];0.0;2.5365995762194338e-11
['RAID/train/crop512-fix//N_1755.png'];0.0;0.6976790428161621
['RAID/train/crop512-fix//P_749.png'];1.0;0.9358273148536682
['RAID/train/crop512-fix//N_1080.png'];0.0;2.8766145987901837e-05
['RAID/train/crop512-fix//N_1864.png'];0.0;0.010608362965285778
['RAID/train/crop512-fix//N_1292.png'];0.0;0.0170345026999712
['RAID/train/crop512-fix//N_1540.png'];0.0;0.005173839163035154
['RAID/train/crop512-fix//P_713.png'];1.0;0.9310533404350281
['RAID/train/crop512-fix//N_1009.png'];0.0;0.8739457130432129
['RAID/train/crop512-fix//N_1719.png'];0.0;1.0009310244640801e-05
['RAID/train/crop512-fix//N_1344.png'];0.0;0.12361756712198257
['RAID/train/crop512-fix//N_989.png'];0.0;0.06030765920877457
['RAID/train/crop512-fix//N_1373.png'];0.0;5.7497913076076657e-05
['RAID/train/crop512-fix//N_1343.png'];0.0;0.001016103196889162
['RAID/train/crop512-fix//P_375.png'];1.0;0.993926465511322
['RAID/train/crop512-fix//N_1098.png'];0.0;1.037899073708104e-05
['RAID/train/crop512-fix//P_192.png'];1.0;0.9988633394241333
['RAID/train/crop512-fix//P_61.png'];1.0;0.941324770450592
['RAID/train/crop512-fix//P_294.png'];1.0;0.9874429106712341
['RAID/train/crop512-fix//N_714.png'];0.0;0.03798513114452362
['RAID/train/crop512-fix//N_1635.png'];0.0;0.0035951004829257727
['RAID/train/crop512-fix//N_1330.png'];0.0;0.0030697903130203485
['RAID/train/crop512-fix//N_766.png'];0.0;0.0006208449485711753
['RAID/train/crop512-fix//N_1732.png'];0.0;0.12736204266548157
['RAID/train/crop512-fix//N_897.png'];0.0;0.018295956775546074
['RAID/train/crop512-fix//N_1083.png'];0.0;0.0005297939642332494
['RAID/train/crop512-fix//N_304.png'];0.0;7.57342713768594e-05
['RAID/train/crop512-fix//N_1619.png'];0.0;0.010581176728010178
['RAID/train/crop512-fix//N_1048.png'];0.0;0.0006800398696213961
['RAID/train/crop512-fix//N_846.png'];0.0;0.004540196619927883
['RAID/train/crop512-fix//N_1819.png'];0.0;0.008202758617699146
['RAID/train/crop512-fix//P_681.png'];1.0;0.9469146728515625
['RAID/train/crop512-fix//N_1040.png'];0.0;0.017967909574508667
['RAID/train/crop512-fix//N_1486.png'];0.0;8.383735257666558e-05
['RAID/train/crop512-fix//N_1143.png'];0.0;0.0010040939087048173
['RAID/train/crop512-fix//N_980.png'];0.0;0.042654041200876236
['RAID/train/crop512-fix//N_1054.png'];0.0;0.010694812051951885
['RAID/train/crop512-fix//N_1444.png'];0.0;0.004287873860448599
['RAID/train/crop512-fix//P_216.png'];1.0;0.16268843412399292
['RAID/train/crop512-fix//P_761.png'];1.0;0.7787922620773315
['RAID/train/crop512-fix//N_1481.png'];0.0;4.931556496501344e-09
['RAID/train/crop512-fix//N_1355.png'];0.0;8.867319593264256e-06
['RAID/train/crop512-fix//N_1490.png'];0.0;0.007849019952118397
['RAID/train/crop512-fix//P_229.png'];1.0;0.9993569254875183
['RAID/train/crop512-fix//N_1446.png'];0.0;0.0010891705751419067
['RAID/train/crop512-fix//P_319.png'];1.0;0.983380138874054
['RAID/train/crop512-fix//N_967.png'];0.0;0.01569780707359314
['RAID/train/crop512-fix//P_448.png'];1.0;0.11250600218772888
['RAID/train/crop512-fix//P_196.png'];1.0;0.8993252515792847
['RAID/train/crop512-fix//P_800.png'];1.0;0.9608703851699829
['RAID/train/crop512-fix//P_707.png'];1.0;0.5051681995391846
['RAID/train/crop512-fix//P_279.png'];1.0;0.17880241572856903
['RAID/train/crop512-fix//N_1488.png'];0.0;0.013324500992894173
['RAID/train/crop512-fix//P_73.png'];1.0;0.995653510093689
['RAID/train/crop512-fix//N_1787.png'];0.0;0.00022287679894361645
['RAID/train/crop512-fix//P_605.png'];1.0;0.8800100684165955
['RAID/train/crop512-fix//N_1247.png'];0.0;0.00042013099300675094
['RAID/train/crop512-fix//N_997.png'];0.0;0.034960344433784485
['RAID/train/crop512-fix//P_442.png'];1.0;0.9923725128173828
['RAID/train/crop512-fix//N_231.png'];0.0;0.0030090827494859695
['RAID/train/crop512-fix//N_1592.png'];0.0;0.018592266365885735
['RAID/train/crop512-fix//P_684.png'];1.0;0.9802514910697937
['RAID/train/crop512-fix//N_1402.png'];0.0;0.00021063507301732898
['RAID/train/crop512-fix//N_17.png'];0.0;0.001280955271795392
['RAID/train/crop512-fix//P_169.png'];1.0;0.9990189075469971
['RAID/train/crop512-fix//N_1435.png'];0.0;0.7361407279968262
['RAID/train/crop512-fix//P_673.png'];1.0;0.9987695813179016
['RAID/train/crop512-fix//N_1791.png'];0.0;1.8155997167923488e-05
['RAID/train/crop512-fix//N_1593.png'];0.0;0.0026253785472363234
['RAID/train/crop512-fix//N_1060.png'];0.0;0.05676919221878052
['RAID/train/crop512-fix//N_1157.png'];0.0;0.00382036529481411
['RAID/train/crop512-fix//N_1658.png'];0.0;0.007225922308862209
['RAID/train/crop512-fix//N_974.png'];0.0;0.042993638664484024
['RAID/train/crop512-fix//P_489.png'];1.0;0.47252991795539856
['RAID/train/crop512-fix//N_1052.png'];0.0;0.0013962414814159274
['RAID/train/crop512-fix//N_29.png'];0.0;0.007134623825550079
['RAID/train/crop512-fix//N_1088.png'];0.0;0.01711687259376049
['RAID/train/crop512-fix//P_777.png'];1.0;0.9712480306625366
['RAID/train/crop512-fix//N_1636.png'];0.0;0.006736698094755411
['RAID/train/crop512-fix//N_1212.png'];0.0;0.25199002027511597
['RAID/train/crop512-fix//N_1670.png'];0.0;0.008393564261496067
['RAID/train/crop512-fix//P_280.png'];1.0;0.9223865866661072
['RAID/train/crop512-fix//N_252.png'];0.0;0.07270648330450058
['RAID/train/crop512-fix//P_548.png'];1.0;0.9993041753768921
['RAID/train/crop512-fix//P_60.png'];1.0;0.9472265243530273
['RAID/train/crop512-fix//N_1853.png'];0.0;8.34170787999966e-10
['RAID/train/crop512-fix//P_583.png'];1.0;0.9605433940887451
['RAID/train/crop512-fix//N_856.png'];0.0;0.0012536555295810103
['RAID/train/crop512-fix//N_1000.png'];0.0;0.00019783021707553416
['RAID/train/crop512-fix//P_74.png'];1.0;0.7719399333000183
['RAID/train/crop512-fix//P_91.png'];1.0;0.7452788949012756
['RAID/train/crop512-fix//N_1395.png'];0.0;0.02723868004977703
['RAID/train/crop512-fix//P_537.png'];1.0;0.9274560213088989
['RAID/train/crop512-fix//N_487.png'];0.0;0.005047533195465803
['RAID/train/crop512-fix//P_278.png'];1.0;0.11618941277265549
['RAID/train/crop512-fix//P_80.png'];1.0;0.9948858618736267
['RAID/train/crop512-fix//N_1655.png'];0.0;0.3553209602832794
['RAID/train/crop512-fix//P_481.png'];1.0;0.9560524821281433
['RAID/train/crop512-fix//N_1773.png'];0.0;0.004896519705653191
['RAID/train/crop512-fix//N_1416.png'];0.0;0.00729345390573144
['RAID/train/crop512-fix//N_1182.png'];0.0;2.176754350102783e-07
['RAID/train/crop512-fix//N_1527.png'];0.0;0.00044942059321329
['RAID/train/crop512-fix//N_1672.png'];0.0;0.020077712833881378
['RAID/train/crop512-fix//N_1762.png'];0.0;1.12977691256142e-16
['RAID/train/crop512-fix//P_290.png'];1.0;0.8940116763114929
['RAID/train/crop512-fix//N_918.png'];0.0;0.13717052340507507
['RAID/train/crop512-fix//N_1555.png'];0.0;0.0002273440477438271
['RAID/train/crop512-fix//N_579.png'];0.0;0.1910719871520996
['RAID/train/crop512-fix//N_1030.png'];0.0;1.6039254952947453e-15
['RAID/train/crop512-fix//P_432.png'];1.0;0.9890819787979126
['RAID/train/crop512-fix//P_165.png'];1.0;0.9923527836799622
['RAID/train/crop512-fix//P_413.png'];1.0;0.8698354959487915
['RAID/train/crop512-fix//P_498.png'];1.0;0.9991705417633057
['RAID/train/crop512-fix//P_137.png'];1.0;0.8445351719856262
['RAID/train/crop512-fix//N_1838.png'];0.0;0.01598937436938286
['RAID/train/crop512-fix//N_564.png'];0.0;0.04342411085963249
['RAID/train/crop512-fix//P_532.png'];1.0;0.991113007068634
['RAID/train/crop512-fix//P_431.png'];1.0;0.9933896064758301
['RAID/train/crop512-fix//N_962.png'];0.0;0.01985563337802887
['RAID/train/crop512-fix//N_1612.png'];0.0;0.00792907364666462
['RAID/train/crop512-fix//N_905.png'];0.0;0.5837474465370178
['RAID/train/crop512-fix//N_1728.png'];0.0;0.028591861948370934
['RAID/train/crop512-fix//P_254.png'];1.0;0.9690434336662292
['RAID/train/crop512-fix//P_479.png'];1.0;0.991500973701477
['RAID/train/crop512-fix//P_798.png'];1.0;0.7936185002326965
['RAID/train/crop512-fix//P_482.png'];1.0;0.9302610158920288
['RAID/train/crop512-fix//N_1684.png'];0.0;0.0002448831219226122
['RAID/train/crop512-fix//N_1704.png'];0.0;0.002584658097475767
['RAID/train/crop512-fix//N_784.png'];0.0;0.09009383618831635
['RAID/train/crop512-fix//N_1608.png'];0.0;1.1289208456943811e-10
['RAID/train/crop512-fix//N_1298.png'];0.0;0.3774907886981964
['RAID/train/crop512-fix//P_305.png'];1.0;0.9447652101516724
['RAID/train/crop512-fix//P_394.png'];1.0;0.8518154621124268
['RAID/train/crop512-fix//N_1788.png'];0.0;7.521786028519273e-05
['RAID/train/crop512-fix//N_1417.png'];0.0;0.010611015371978283
['RAID/train/crop512-fix//P_491.png'];1.0;0.9918859004974365
['RAID/train/crop512-fix//P_598.png'];1.0;0.27386564016342163
['RAID/train/crop512-fix//P_198.png'];1.0;0.9999332427978516
['RAID/train/crop512-fix//P_771.png'];1.0;0.9859617352485657
['RAID/train/crop512-fix//P_625.png'];1.0;0.9960178732872009
['RAID/train/crop512-fix//N_832.png'];0.0;0.013104349374771118
['RAID/train/crop512-fix//N_1795.png'];0.0;0.005643406417220831
['RAID/train/crop512-fix//N_1799.png'];0.0;0.0027484898455441
['RAID/train/crop512-fix//N_1392.png'];0.0;4.8934384722088e-07
['RAID/train/crop512-fix//P_364.png'];1.0;0.8724620938301086
['RAID/train/crop512-fix//N_839.png'];0.0;0.002785514807328582
['RAID/train/crop512-fix//N_1067.png'];0.0;0.003466265043243766
['RAID/train/crop512-fix//N_1358.png'];0.0;0.00022222982079256326
['RAID/train/crop512-fix//N_880.png'];0.0;0.0009887806372717023
['RAID/train/crop512-fix//P_35.png'];1.0;0.9081946611404419
['RAID/train/crop512-fix//N_1078.png'];0.0;0.02017015963792801
['RAID/train/crop512-fix//P_30.png'];1.0;0.8176172971725464
['RAID/train/crop512-fix//N_380.png'];0.0;8.697847079019994e-05
['RAID/train/crop512-fix//N_1240.png'];0.0;4.4211770244828585e-08
['RAID/train/crop512-fix//N_1447.png'];0.0;0.011163893155753613
['RAID/train/crop512-fix//P_360.png'];1.0;0.9775886535644531
['RAID/train/crop512-fix//N_1558.png'];0.0;0.00034698619856499135
['RAID/train/crop512-fix//P_711.png'];1.0;0.8104690313339233
['RAID/train/crop512-fix//P_349.png'];1.0;0.9401803612709045
['RAID/train/crop512-fix//P_424.png'];1.0;0.9988390803337097
['RAID/train/crop512-fix//N_739.png'];0.0;0.0049152378924191
['RAID/train/crop512-fix//P_371.png'];1.0;0.9995749592781067
['RAID/train/crop512-fix//N_1580.png'];0.0;0.16504362225532532
['RAID/train/crop512-fix//P_759.png'];1.0;0.9745336174964905
['RAID/train/crop512-fix//N_1142.png'];0.0;0.0002506284508854151
['RAID/train/crop512-fix//P_732.png'];1.0;0.810331404209137
['RAID/train/crop512-fix//N_955.png'];0.0;0.0019569620490074158
['RAID/train/crop512-fix//N_1660.png'];0.0;0.0024426314048469067
['RAID/train/crop512-fix//N_1489.png'];0.0;2.414876917100628e-06
['RAID/train/crop512-fix//N_1208.png'];0.0;0.010507691651582718
['RAID/train/crop512-fix//N_1650.png'];0.0;8.578531560488045e-05
['RAID/train/crop512-fix//N_904.png'];0.0;0.15131016075611115
['RAID/train/crop512-fix//N_1661.png'];0.0;0.002567674033343792
['RAID/train/crop512-fix//N_1656.png'];0.0;0.021156445145606995
['RAID/train/crop512-fix//N_1848.png'];0.0;0.010574674233794212
['RAID/train/crop512-fix//P_167.png'];1.0;0.9954622387886047
['RAID/train/crop512-fix//N_1118.png'];0.0;0.011464511044323444
['RAID/train/crop512-fix//N_1216.png'];0.0;0.0023988729808479548
['RAID/train/crop512-fix//N_1281.png'];0.0;0.12946252524852753
['RAID/train/crop512-fix//N_1584.png'];0.0;0.0075073400512337685
['RAID/train/crop512-fix//P_52.png'];1.0;0.9698694944381714
['RAID/train/crop512-fix//N_813.png'];0.0;4.5129858335712925e-05
['RAID/train/crop512-fix//N_1680.png'];0.0;0.0028327719774097204
['RAID/train/crop512-fix//N_1411.png'];0.0;0.10394278913736343
['RAID/train/crop512-fix//N_1381.png'];0.0;8.051843906287104e-05
['RAID/train/crop512-fix//N_1386.png'];0.0;0.005979749374091625
['RAID/train/crop512-fix//N_1138.png'];0.0;2.095838226523483e-06
['RAID/train/crop512-fix//N_307.png'];0.0;0.0012672371231019497
['RAID/train/crop512-fix//N_1702.png'];0.0;0.00452931085601449
['RAID/train/crop512-fix//N_1458.png'];0.0;0.0003683918621391058
['RAID/train/crop512-fix//N_1223.png'];0.0;0.00027038506232202053
['RAID/train/crop512-fix//N_1375.png'];0.0;0.000658565026242286
['RAID/train/crop512-fix//P_520.png'];1.0;0.966828465461731
['RAID/train/crop512-fix//P_490.png'];1.0;0.925672709941864
['RAID/train/crop512-fix//P_96.png'];1.0;0.9830799102783203
['RAID/train/crop512-fix//N_1796.png'];0.0;0.002827819436788559
['RAID/train/crop512-fix//P_207.png'];1.0;0.9987560510635376
['RAID/train/crop512-fix//N_1256.png'];0.0;0.029908234253525734
['RAID/train/crop512-fix//N_820.png'];0.0;0.0001519267971161753
['RAID/train/crop512-fix//P_779.png'];1.0;0.9998894929885864
['RAID/train/crop512-fix//N_1811.png'];0.0;0.7081616520881653
['RAID/train/crop512-fix//N_1479.png'];0.0;0.000138602961669676
['RAID/train/crop512-fix//N_1412.png'];0.0;0.01212566252797842
['RAID/train/crop512-fix//N_1759.png'];0.0;0.004682271275669336
['RAID/train/crop512-fix//P_128.png'];1.0;0.7877249121665955
['RAID/train/crop512-fix//P_136.png'];1.0;0.7087857127189636
['RAID/train/crop512-fix//P_282.png'];1.0;0.9512977004051208
['RAID/train/crop512-fix//N_1239.png'];0.0;0.004670967347919941
['RAID/train/crop512-fix//N_1648.png'];0.0;9.812009693632717e-08
['RAID/train/crop512-fix//N_1341.png'];0.0;0.002627742011100054
['RAID/train/crop512-fix//N_1361.png'];0.0;0.0006262565148063004
['RAID/train/crop512-fix//P_419.png'];1.0;0.9625844955444336
['RAID/train/crop512-fix//P_49.png'];1.0;0.7484090328216553
['RAID/train/crop512-fix//P_316.png'];1.0;0.907887876033783
['RAID/train/crop512-fix//N_1095.png'];0.0;0.002339342376217246
['RAID/train/crop512-fix//P_553.png'];1.0;0.9975354671478271
['RAID/train/crop512-fix//N_1364.png'];0.0;0.003195663681253791
['RAID/train/crop512-fix//N_1274.png'];0.0;0.020993132144212723
['RAID/train/crop512-fix//N_1222.png'];0.0;0.016014691442251205
['RAID/train/crop512-fix//P_642.png'];1.0;0.9999303817749023
['RAID/train/crop512-fix//N_1353.png'];0.0;0.007307109888643026
['RAID/train/crop512-fix//N_664.png'];0.0;0.00011045223072869703
['RAID/train/crop512-fix//N_1370.png'];0.0;0.0027992348186671734
['RAID/train/crop512-fix//N_1498.png'];0.0;0.00033407629234716296
['RAID/train/crop512-fix//N_717.png'];0.0;0.0017226721392944455
['RAID/train/crop512-fix//N_1310.png'];0.0;0.0013351464876905084
['RAID/train/crop512-fix//N_1748.png'];0.0;4.647410150937503e-06
['RAID/train/crop512-fix//P_621.png'];1.0;0.959283709526062
['RAID/train/crop512-fix//P_591.png'];1.0;0.9831303358078003
['RAID/train/crop512-fix//P_202.png'];1.0;0.9231414794921875
['RAID/train/crop512-fix//P_480.png'];1.0;0.9991042017936707
['RAID/train/crop512-fix//N_1574.png'];0.0;0.000553067191503942
['RAID/train/crop512-fix//N_1659.png'];0.0;0.018340568989515305
['RAID/train/crop512-fix//N_1557.png'];0.0;2.6711650207289495e-05
['RAID/train/crop512-fix//P_754.png'];1.0;0.8823659420013428
['RAID/train/crop512-fix//N_1004.png'];0.0;0.0552745945751667
['RAID/train/crop512-fix//P_139.png'];1.0;0.9981955885887146
['RAID/train/crop512-fix//P_517.png'];1.0;0.9118027687072754
['RAID/train/crop512-fix//N_1090.png'];0.0;0.003184082917869091
['RAID/train/crop512-fix//P_415.png'];1.0;0.16677655279636383
['RAID/train/crop512-fix//P_405.png'];1.0;0.9988623857498169
['RAID/train/crop512-fix//N_1149.png'];0.0;0.004052470903843641
['RAID/train/crop512-fix//P_782.png'];1.0;0.5093594789505005
['RAID/train/crop512-fix//N_1033.png'];0.0;0.23175036907196045
['RAID/train/crop512-fix//N_844.png'];0.0;0.019283989444375038
